design_id,K,n,t_up,t_down,alpha,delay_kd,dynamic_range,t10_90,t50,overshoot
D0152,0.060058224094572905,1.395967537592842,10.851981015160925,0.2815181803405233,0.046184579082800506,3.1526186397271867,0.9402712510720633,42.14818054989624,19.469771544051213,0.9234428871967335
D0153,0.4026636438276956,1.7103551092717797,7.5727082682606435,0.9689835222701897,0.0407037197289273,0.9938897405977171,0.7637687149185781,45.32957153609122,23.287282413116863,0.7416522997148913
D0154,0.32669518994970015,0.9829755348037024,5.08990479307689,0.3913056447631268,0.04308446960342126,3.0457546610705206,0.7101277979974467,43.87535820036139,21.519828365655833,0.6946743248443257
D0155,0.2923828940905133,0.921507839225582,4.866941583474542,0.7369606390063358,0.032427245947112916,4.015768403694298,0.6747730537296208,48.51057183295186,25.402673311338035,0.6523580086925367
D0156,0.41045836792137724,2.330756957771392,12.21069598279459,0.2880307820869744,0.045239483757734074,2.4889186202282962,0.8182699639155616,44.43575068644741,27.674710758076657,0.7916515178060095
D0157,0.5204795107570839,2.4692179313568454,9.033801665318531,0.5711697802239284,0.051263240191339515,3.123150807802225,0.7900637837857967,42.17382412183983,26.56469821037598,0.7700731552312792
D0158,0.17295173321370594,1.0786614995341282,12.69324242066973,1.0546993880861593,0.04655685601187638,4.071863877792768,0.8207506704951454,44.298386284338534,23.696294116077677,0.8015904285323596
D0159,0.6446591511915785,2.828989245946798,6.685085040198334,0.8948527589952596,0.045484342697447444,1.621966357377905,0.7254785240445847,43.06559187985835,25.813368474140916,0.7048672836326968
D0160,0.3921393291551266,3.4501790461681576,12.755822180416613,0.5193305977657936,0.05211556943862608,1.7400441536450253,0.9124449650358427,40.76039940420966,25.50190783957392,0.8898940901265685
D0161,0.25405871684017756,1.355557201207115,6.9437661725463204,1.0874563783350517,0.03619942324382573,1.6260174486490548,0.7879775705065406,46.97997018607822,22.974680719834538,0.7639662413772563
D0162,0.23627023270650668,3.177103043230062,6.465572842506562,0.527309397719957,0.042562548961462075,4.212328996023149,0.9363263993551576,43.08834514064043,22.58724633497449,0.9159766424610646
D0163,0.2612617425219763,2.800313418832477,11.368361069306582,0.17783665514495925,0.051077279193068384,2.0431318422966083,0.9389290609990424,40.32403542467567,21.613518391707984,0.9211592980591919
D0164,0.3573074626578472,0.8577165557183956,12.374045547842178,0.24731492975119668,0.052435931899847854,2.916257870360383,0.6731372732715022,43.707938562287865,22.665756324726292,0.6582911798288504
D0165,0.48726847879548874,2.649902561340183,3.934882345148537,0.8285247195900522,0.036936111207014496,1.1135569145915585,0.7977292857781842,45.681703966771295,22.397686469124874,0.7744387082748975
D0166,0.6150811928068136,1.4498319726826896,11.914073356186508,0.38881791176364267,0.04787652799523779,4.107786029221993,0.6156445345214587,45.71078230539266,29.39183350186081,0.5949645616563213
D0167,0.2555425090891672,2.091927219277162,12.116131289865738,0.36960301049538874,0.03299997855873769,4.07347489074771,0.8269670643480991,47.86133830406049,29.01115918569892,0.7944118044752246
D0168,0.6098004772386613,1.8664958470163229,5.533265885502052,0.38243383413634924,0.04319751368785112,4.853810195671894,0.6707843301651588,43.88864552223014,26.610456798148782,0.6534341776583031
D0169,0.5366357403617088,3.018958460129787,7.271652095754407,0.4557153386324254,0.046778336153232694,4.705556909890783,0.8171174488947617,42.41660069515527,27.88081137360194,0.7958388574893936
D0170,0.4533251438318556,3.5117952684022526,7.905818650594239,0.4891606961150979,0.033501396902206854,1.8321338577673705,0.8261376864396102,46.43295454523022,27.70869266960877,0.7933897658943889
D0171,0.493471428607544,2.9313820208765984,5.830591404695195,0.5024485198558535,0.034564757331844095,2.5879712503030676,0.7925255968897462,46.469411414223245,26.762383089156582,0.7643036781603606
D0172,0.28001185347393,3.367677679064178,11.225868063051198,1.0565170943046143,0.034954394301014234,2.0745149715311997,0.8829025624981862,46.077645185028906,25.91756308960126,0.8520767295201808
D0173,0.5805594700966066,1.4552930422111214,6.919819243715898,0.2638045364306466,0.032606014338035665,3.3398153511099964,0.6012577735727382,48.256146001640815,28.55280669066356,0.5773623638990942
D0174,0.27263975535317053,1.7564792610445297,7.486169166923473,0.9311703365625761,0.03426277749442191,0.8810088692170792,0.8134949577592228,47.506734769904355,23.4183832673422,0.78606877842349
D0175,0.08442101221319204,0.9729704392330707,9.984982622333256,0.6607265901289279,0.03411045067853335,2.256827778673501,0.826745630389325,48.25711896697448,23.02428622128789,0.8005933119001511
D0176,0.08129342975844525,2.302724385083337,10.81868502700518,0.30636183056589095,0.0508808803373388,4.145709433795359,0.9682269161868373,39.27305441835545,19.20773769008151,0.9546407283301442
D0177,0.6662900967923677,2.218636669027605,8.805688780977746,0.18222171535838222,0.05170862467941313,4.116084109620347,0.6703039326703516,42.864801585199245,28.840259985628546,0.65163942911926
D0178,0.4377354327016716,2.925641346858046,5.782945447096402,0.9497984687146248,0.04736121345632886,1.6293114006054132,0.8762565844927594,41.43742256324169,21.522837550560517,0.8581241764474931
D0179,0.5096781007141484,2.3191683991883214,10.473530105052127,0.3125863717371811,0.05030398655214951,2.3588442358528035,0.7752092851860828,43.18086542514305,26.9906203573466,0.7529129723369129
D0180,0.5715423808126385,3.5472085650566223,4.054979631417413,0.8018377115502716,0.03269476415941455,2.0767134456648524,0.7776903676862221,46.97283886117504,25.794109761617417,0.7495662096529095
D0181,0.6646211131429342,2.6303341177092294,10.587567027371133,0.6200556188419777,0.039808962875231974,1.2781254284718087,0.6518694528622988,45.709162008531145,31.420254570927224,0.6212774077471124
D0182,0.43970593082698195,3.5051130281853853,8.219121486517516,0.6293699104094543,0.04856330395909783,1.0758070696321491,0.9000502726090625,41.20796191538038,23.001507785927643,0.8793715553522021
D0183,0.444792726977317,3.3522627827772595,4.9190641263141535,1.1256878374743688,0.04965301680706971,4.6365934243801386,0.903114152625374,40.05177776547487,23.207674177816592,0.8870737868050603
D0184,0.10486544967273644,2.2229567117169804,10.895626475797183,0.931913846605902,0.03713545145803692,4.913883049612528,0.9168534318565815,45.98635680964449,24.275519160311898,0.8922553774549785
D0185,0.11085464331598213,2.7586964040319617,12.470778111934612,0.9783582473295536,0.051551589805356596,2.6846313943890827,0.9688718478291095,38.92874519613791,18.46243755731673,0.9550249284734743
D0186,0.5988204615641505,3.303886014651111,9.470196188309803,0.8027107430204731,0.03373640161986318,1.97611853623251,0.7172461756179339,46.134130334824576,32.22801416656109,0.6815063904500596
D0187,0.6638369401649339,2.6569386603952,12.683172551377844,0.9513080704145311,0.04668569630108448,2.372858005765564,0.6627373462650137,44.828068447185466,33.19163421498759,0.6319506084483375
D0188,0.39048216378321665,1.5377390053025777,5.752315675345818,0.6794079442738198,0.043165714643588184,4.060450814621033,0.7628468800066066,43.885334165116994,24.01108223186379,0.7448768056123082
D0189,0.4920441754881809,1.847696060825706,6.116817141325864,0.8156422066548107,0.036603465122594915,2.0602735838257575,0.7134368921643588,46.441523266662834,25.31385540148097,0.6900042411433835
D0190,0.3590570668671226,2.920749444589017,7.550384259224652,0.5163464419245181,0.04720626718098185,3.8380732542953218,0.9071163035570684,41.642510711190035,23.996193765805057,0.8877577270910095
D0191,0.4102045408694883,2.9498649614736827,7.8341640410778925,1.088298802903381,0.046043603146483786,1.8525188723029258,0.8814491086228343,42.369872919480486,23.47928537797734,0.8601960284115784
D0192,0.18402158931018933,2.7709351469588723,4.226235762252375,0.6907967610529564,0.047011851596149214,2.5694031996629896,0.9544316810639504,40.99128596267921,18.270023984779165,0.9387521892710642
D0193,0.6231875991501891,3.1336730165910174,8.965952277958577,0.6468982753337508,0.046355135122176955,3.824551651060013,0.751820402545464,43.3287271943843,30.693871683788164,0.7263195325795132
D0194,0.5750196232464236,1.6989007221359438,7.0831152688557015,0.7149413627346207,0.04815882929519341,3.4399352278000785,0.6822962662502626,42.918246344814065,25.085628676483005,0.6661965553856036
D0195,0.6501564806707747,2.244843047045456,7.803289305043367,0.8298310526909112,0.05363408188127178,3.6349601413204113,0.6914713485242574,41.61540996996166,26.717620631854462,0.6753131744026739
D0196,0.39673904785872616,2.419395050835878,4.017580968607968,0.20324015276762936,0.04425840504338835,1.7423851497976885,0.8588039423322997,42.531737537621794,20.23636563804461,0.8409802478597972
D0197,0.5158362245737252,2.376735293975158,11.332415316067374,0.8963502545482089,0.042472362857410496,4.2408954771895,0.7464843811951851,45.344150059137085,31.547820648358158,0.7176468139834917
D0198,0.25065795733221147,3.1055411569811113,9.03815138967227,1.0593817472635223,0.044481779051558576,2.1529364040172854,0.9352301750400317,42.365494738488735,21.607777409050897,0.9147222730104049
D0199,0.5889476996948024,2.947074446777817,11.596237843251938,0.7215357535560468,0.05083052030516497,1.5368043900215747,0.7613060554163298,43.16486075312239,29.524081920901764,0.7341464084432703
D0200,0.34603126502839365,1.1252768008353624,10.717632521191092,0.43079991349514657,0.041608834383906036,2.6598378249796863,0.7068504327512277,46.39665291865648,25.117705677457316,0.6854135677493525
D0201,0.28182870098599017,2.0292577433271157,9.397615313434294,0.4591619999833695,0.04000718650642429,1.3908865628651048,0.8573735363646223,45.32392103447212,23.384114921683796,0.8325017382914097
D0202,0.151943556771168,1.1401038117351967,7.108219147453011,0.28731771129624883,0.036651864266793746,4.675191211623966,0.8218944146994923,46.84486011919823,24.74688506370249,0.7985912219592357
D0203,0.4171401719919552,2.742226280728235,11.562153023654172,0.3220720912981873,0.03968705933176197,2.710741642632896,0.8244324065172199,45.30194048824601,29.09541946884303,0.7935962383459428
D0204,0.5974955244222458,2.591824670620029,11.163784894027456,0.7056151225019642,0.03938419938869839,3.042148506299488,0.6926131465203019,45.84998446233328,32.71216939482725,0.6607121546475152
D0205,0.20603360715614022,2.8758401629340744,9.866586081215651,0.4725568729702844,0.045963256474383395,1.5646148619753975,0.9438448593083719,41.762649839868594,20.150065672894133,0.9248879134975505
D0206,0.5512880205592876,1.2599485904567551,8.58521829677828,0.5621038926262847,0.034167360828084484,2.934609983334075,0.5971348882755659,48.30821263780071,28.246049105752334,0.5735267154229315
D0207,0.04399674174968491,0.8824579201140375,6.323419087962767,1.042303560863853,0.03285327518013202,1.4381157399026998,0.847173749600659,48.50203940066561,21.127285279504303,0.82122610182425
D0208,0.20013538706218512,2.701399731130691,9.515416153672692,1.0492722586041268,0.042409646102564924,2.4473451790312746,0.9300938543574531,43.42435508152019,21.763944134045794,0.9085799511398841
D0209,0.6239125798699326,2.001758355758028,5.660431439082058,0.32998433673770367,0.036178023927525824,3.072206912216681,0.6483596166990534,46.39718647550353,27.204782812145712,0.6260253684482366
D0210,0.28289046046242017,0.9383340789828296,7.522476199838107,0.2022641345910495,0.0475950661620632,3.5492527205528277,0.7322079771281925,42.85978677405297,21.925625532073393,0.7176875408648495
D0211,0.5070617670659806,3.2932749610081,10.185186511002346,0.24265802526401964,0.0348997254452202,4.148821518557746,0.7822384234848104,45.96598113011187,32.87192579963755,0.7468637717591804
D0212,0.3084307739533759,3.3461530082135074,4.277619594363031,1.0089174105750578,0.03320500997130198,4.015523741691508,0.8816508827075004,47.39827223395692,24.952372721489166,0.8536489586261484
D0213,0.2177006108475773,2.666450031473666,3.878566847075226,0.3570835811958686,0.04705049070234653,1.906565053296995,0.9466528855396916,40.99478825682346,17.81446048278984,0.9309523903821333
D0214,0.09571742240357639,1.9707842743194317,10.446065714089213,0.6272762746410414,0.03349338814041779,4.918733981720757,0.8927100184561809,47.76851317128234,25.353788609297883,0.8649493139353468
D0215,0.05477629906111185,2.436217251721183,8.048341818318166,0.7332158895583101,0.050109690620622094,2.7963463081781748,0.9707182272579356,39.47586639774504,17.00541700367732,0.9574693105303496
D0216,0.08539589587315319,2.706132895284287,6.020385115527377,0.6144768177251119,0.03541996954487302,1.4322797809171626,0.9177677869746684,46.89703409629272,19.852451222878432,0.893108795522739
D0217,0.30634056655142594,1.6135070155964266,6.130084575000351,1.0774242013487332,0.04557518739184786,1.3970664345931842,0.82905447986828,42.76695705906153,20.26405111633309,0.8117892674630927
D0218,0.05889003740240174,0.9512982275076254,5.939687430278091,0.8983447601473207,0.048832909489452236,3.174326863825524,0.9061480834853985,40.72141126408143,18.299911241920263,0.8923880387918136
D0219,0.2487770433913908,3.110932718878617,10.08674851309166,0.6219791652049657,0.044686552845901895,4.551676942604887,0.9347189537839021,42.333801503150084,24.43613178026543,0.9137908183667361
D0220,0.2906930574927108,3.0962635028193617,12.11052495800488,0.19010824799594478,0.04125074593909135,4.033100784499792,0.9049843564510691,43.993315039269405,26.975908194832382,0.8785642341870439
D0221,0.2555291178026834,1.1404844730512282,9.49648725874594,1.0245713391336548,0.03862586392313537,3.8440992247167216,0.7567269711375877,46.78655981145633,25.610185294010964,0.7338138772266127
D0222,0.5971129751659462,2.2231859602440247,11.194058358173162,0.6589939964650442,0.04219144751843547,3.2305060661658223,0.6774588411851362,45.78508283294638,31.53098925206783,0.6492966155283987
D0223,0.29030677613581035,2.9726679636752182,9.686204503068112,0.7767114899716256,0.04871821448994778,2.3113703845143365,0.9328999772737078,40.99524499630392,22.09231438405574,0.91409573837444
D0224,0.39513989367673785,2.862431467935778,11.447028478472077,0.8103044657724265,0.03560969015839682,2.811711318553383,0.8215981471048788,46.2451303631005,29.709417717149712,0.7879461016518403
D0225,0.07629124910922971,1.4738442003783392,4.930525854281326,0.23737165464143006,0.035597070609897696,1.2511712472752845,0.8991313306522751,46.968381556230206,19.7591559263372,0.8749774151299208
D0226,0.4907485129602678,1.9820199640579224,6.821186512011002,0.35501404459093244,0.04739271480770864,2.2502373186006794,0.763034125319259,42.6344430908816,23.46902847741986,0.745437212601243
D0227,0.4137818366885615,1.4230616536705971,4.4212023357287835,0.863709717374057,0.04714420786263763,3.725122147531995,0.7461283577354788,41.75611561280126,21.645598512509594,0.7322544757634373
D0228,0.5360006407920066,2.0139941658663245,5.801256679583341,1.033787386770166,0.04179091058818628,4.298585510825456,0.7251163061669124,44.359127088797294,26.337471506366413,0.7053814850649445
D0229,0.08740291129337165,0.8676795947216024,4.809669587729296,1.0642608882597686,0.04662476123123273,3.640307642375114,0.8583614640291777,41.7676181336125,19.40786633619278,0.843910782334043
D0230,0.5508145160414443,3.4876692979236346,7.852019112862646,0.26697745697322384,0.04799237069912814,4.239497561670574,0.8373571566462961,41.904448419180056,28.24313676678702,0.8150131768008562
D0231,0.4718642969578424,1.3254523521891688,10.414424124424393,0.6875953035912828,0.04821556659923501,3.553266207979422,0.6856296283168142,44.53462341812183,25.990167735554518,0.66720552516664
D0232,0.6153183626102106,1.501888282122891,7.148611267236356,0.20106833363957893,0.04601731561868931,2.5626669225130145,0.6355171927897159,43.86309322671979,24.57642323127179,0.6193417657519917
D0233,0.5959683031404996,1.208343019751964,9.521977142984316,1.0239470894424727,0.0424821405184222,3.348762261354528,0.5991414770552927,46.22606714852596,27.042850617484227,0.5801019812713656
D0234,0.6350668812008264,3.187520782636075,3.779224194506522,0.742511930015428,0.03949371995353651,2.694152795322936,0.7494335067532334,44.341502870256726,24.453694033804908,0.7285666272628911
D0235,0.19530718960631957,3.501587426383514,9.812978859767558,0.5240162315814167,0.046609779343607396,1.4026996218195946,0.9545961549161673,41.06633053416084,19.262635827918725,0.9367191881091143
D0236,0.5758504095391241,3.2305728063514785,10.025896519025935,0.3198683025031084,0.0469484552207335,0.7547489948841066,0.7890089822717148,43.18664740969521,27.860786856106742,0.7619101711754976
D0237,0.09244274180794304,2.0466760875498426,5.604268898351853,0.7968810236061661,0.04698669977978287,2.8957446086523904,0.9564995760033249,41.13320220586114,18.18863720068323,0.9410713844601751
D0238,0.16169535366108112,3.513049725362948,11.076282042685504,1.0719619451731144,0.03482644425013907,1.0195820756384644,0.9061417323942187,46.46171519851977,21.87977834837644,0.8786384057538873
D0239,0.05614445947863774,2.530605363682944,11.693620193963541,0.5383284903633252,0.053497421937006406,3.957477361914732,0.9763602697563841,37.829146322253706,17.853071097660216,0.9647439837187965
D0240,0.19070168156118178,2.884605674025167,7.58983899600465,0.2993443355282309,0.032262213213561895,1.1231640786957602,0.8836989842346471,47.86524440887359,22.55985682880696,0.8542433733373114
D0241,0.14392423898146744,2.634019120322556,6.524235166095148,0.3560654408464498,0.04198399441993899,0.9954686518670657,0.9410310255157823,43.51884904897224,18.340794468372284,0.9212456182661216
D0242,0.4174555321953497,1.4875576059918927,8.979173914390767,0.6869103284751094,0.04919004874997925,2.020489702575195,0.7462672783707925,43.175796622292815,23.125333496526533,0.7289434828944594
D0243,0.54850463602942,0.9458540035229728,13.045797552113905,0.4403807073789731,0.03260442729003848,2.144199323930608,0.5414393658614589,49.940489084936495,29.048626960102617,0.5164128669940886
D0244,0.5219908814813943,1.339502128333607,5.0254804841350715,0.9258134518548361,0.047575584411610056,2.5203033801891586,0.6747802342017668,42.01476857922944,21.32170643049437,0.6616406559286083
D0245,0.5711500599022361,2.8125761803375946,4.1239594472032435,0.4155054093023763,0.04392955575913426,2.1222452221080257,0.7828436762435715,42.67500337752692,22.474884359674896,0.7647864539839614
D0246,0.19832429424414802,1.922684365617488,5.818964953186445,1.1213661967128938,0.05029610145699695,3.053516336213435,0.9270027918105824,39.9574488993679,19.22419870650588,0.9128168215084209
D0247,0.6224099691938387,1.8094742623884432,10.35314325385949,0.6626303523740267,0.03681718385034257,2.2405694341220945,0.6125766288742934,47.34615016633619,30.400261108269106,0.5853499677710072
D0248,0.3139229971010341,0.8703132298756487,8.63386900787686,0.3415306508051568,0.049426186218383766,1.0497789219548874,0.7017516968511042,42.78336527718349,19.592440642156564,0.6879406469144387
D0249,0.383591392415482,1.7795182750466423,12.008353152269779,0.4546943842577637,0.04904531295314442,0.8665660658273361,0.793081023154898,43.97391552268422,24.007179983008808,0.7712227027205472
D0250,0.20089232536702606,1.0706441018050434,5.389412227743302,0.7146243856151953,0.050980603333607155,0.7560693525871482,0.822054543715558,40.14395857415609,16.779174208257782,0.8097465966273596
D0251,0.17842139913892346,2.858214176631491,6.913151182324151,0.17736477611077112,0.044339434031305136,2.177370622151651,0.9465890687569699,42.31972329217497,19.469947910383524,0.9281265553075224
D0252,0.65712020617585,1.2181831621096009,9.899414269698012,0.7023275662533687,0.052707712149590163,4.544940672863111,0.593463250100802,43.61061221559301,26.56796956771042,0.5790070379234911
D0253,0.3856571674570559,1.4077281901741707,9.923333904350653,0.18900196017413545,0.0420520549162824,3.2844865141840485,0.7312462367941319,45.851195448306534,26.229087689441346,0.7090379782524854
D0254,0.2969114904026968,2.6866993025513644,5.858560304666183,0.8133539451119056,0.03853115641508274,4.773677373048182,0.8920038291514609,45.11313326576798,25.064161574024602,0.8680610782260595
D0255,0.4027671131643048,1.678025214744025,7.421627898997573,0.21839192203621263,0.04232998630242803,1.0686493529553092,0.7661367714149301,44.715820318745465,22.782864332881932,0.745444414376303
D0256,0.18361555925093784,2.06705736590523,11.963763644138762,0.3696115016961762,0.05179106807336151,2.4935359201410714,0.9363063785802525,40.367901094044996,20.578777051690878,0.9201473243883272
D0257,0.09962357169011565,2.7481888259482288,4.739794376390468,0.36624191413593554,0.053447717823166124,2.669250413885468,0.9757991464620016,37.80368177628664,16.19693750598334,0.9644430551008251
D0258,0.5338913952857539,2.5076445066457733,6.116543744715451,0.4878410496616885,0.03424752792534305,0.8575679517783981,0.7345229210085504,46.79060878680039,25.778571356720086,0.7071215592493136
D0259,0.18028455424381595,0.8740208711315325,10.5269611030998,1.0456940073226715,0.046661749566367185,2.6085349144501064,0.7759893104961015,43.940593240055364,21.388077543691438,0.7591197405866748
D0260,0.3484651546047929,2.639108131022331,6.16217086180742,0.7123455331055195,0.051786245923311366,3.828811522513952,0.9110313091513406,39.56321132982445,21.801295991249322,0.8961618365739796
D0261,0.1659925830471279,2.757000587888907,6.073647762896202,0.8175896544127191,0.0341042654132265,4.336666095423771,0.9009517660156073,47.261918392539386,24.266309505433767,0.8741485452998892
D0262,0.43747778468791587,2.6492599899959677,10.264689341979572,0.49908251106262896,0.03382478579135122,4.075516377222989,0.7791856661749512,46.95447388069733,31.515177010525683,0.7452776599517463
D0263,0.5208892157831332,1.7282462983468556,11.29809053792312,0.5781363597707482,0.04177271519021028,2.8559899622926608,0.6810233112126858,46.37141413554897,29.126599199107186,0.6553893827486139
D0264,0.27644888519826105,1.8857129805030153,12.357679686773228,0.20642553688826057,0.040192933544209476,3.4739480505617677,0.8392891976921721,45.890966953029114,26.906974592330762,0.8123437828851406
D0265,0.4760623689884478,1.5385472645197167,8.859014898223174,0.5022918553299119,0.04920046185751677,3.730721798487273,0.7184080335640013,43.33135556294468,25.456856485178534,0.7010481374604175
D0266,0.046598518278985715,1.8102912369940125,11.709831838516129,0.8141174398317482,0.0526795524931586,3.8196977373793404,0.9714203885541804,38.50283361648299,17.98028414690075,0.9592116855985271
D0267,0.1418032456247751,1.2583760293659485,12.868983214687436,0.25101641339480507,0.03720760308025053,2.9648207941077076,0.8376709973295386,47.24955590299193,24.572597466037244,0.8115268139058662
D0268,0.3045957175129851,1.3904318470421075,9.96905762899118,0.9217276357925891,0.04679296685147449,4.968099805645817,0.7927980977516828,43.92041637363554,25.717033238188588,0.7736919182320967
D0269,0.38329903492871276,0.9114525260245805,10.911880040321623,0.7494823514129131,0.03633358730099372,2.8226644772422365,0.6305888934322885,48.39228219972206,26.486136802460564,0.607891670433062
D0270,0.0404213310070253,1.969102147374018,8.01182840495131,1.0188582201233007,0.0362461572591779,1.4457454406178845,0.922518198161075,46.62190746315184,19.358810501298485,0.8988273652776847
D0271,0.0828376020462428,3.215074599811455,7.394510360081966,0.7926399396540277,0.05158817405428402,4.033613755487211,0.9738005827982296,38.66098727154162,18.120234813379557,0.9612919391363964
D0272,0.106565563878705,1.7505831146644204,4.867120006469852,0.18008265064481693,0.033845733139382134,2.3680738564388606,0.8903895365298325,47.718354112559226,21.695260440570078,0.864364724043705
D0273,0.5525491024484688,1.2956270493140754,4.541456548298303,0.6744340762227569,0.03618723768523577,2.6065751725417434,0.6229263571951688,46.64179683337122,24.092543142846417,0.6040912809445032
D0274,0.16898174127613153,1.888766584635769,9.435480449882327,1.0642571455668692,0.04799830457399425,1.381604769655923,0.9271790665417703,41.56418896953092,19.117591611672395,0.9100819454180271
D0275,0.24954317422096853,1.71969499356533,6.7975515016737935,0.717053477034396,0.05359027459879742,3.744937351899158,0.8900215404273936,39.27994510518652,20.536161040680156,0.8769808377872075
D0276,0.5746269775062268,0.9748284267463088,12.62593607996592,0.36594529978780327,0.04416647134414648,2.567512554846217,0.5780609586194563,46.975337062834114,26.336229214306325,0.5589687820635703
D0277,0.5809143167230576,2.9895810938392655,7.139498585352346,0.18038801213935413,0.04913687212314889,3.3636115646528455,0.7914862435215094,41.788003606717155,26.56618356411691,0.7718446111376097
D0278,0.5841142570978362,1.7541289883507576,12.26143898545977,0.8394667448986307,0.05204029548962352,2.2153999582510373,0.6676826696206337,44.57886348875098,27.79068817054018,0.6461889405698786
D0279,0.32424512334101396,2.51671331294021,9.203819028666476,0.7853879101052217,0.038449283572632435,0.9430642817454423,0.8629844130546541,45.49494285324942,23.964956058539965,0.8358824772629454
D0280,0.12066572526493684,3.157229734153834,4.761277515771818,0.9753150016792593,0.05116812883971247,0.8354553099236348,0.9721502322495907,38.882003005077706,14.994124427041003,0.9594240874347566
D0281,0.17106096776230262,2.1832712031531916,11.423463766763387,0.6930001601661774,0.03606896375739128,1.2271716913682338,0.8902523579258803,46.544091695273906,22.771300523171632,0.8627881535433588
D0282,0.20028951993468536,1.8523216118207853,12.744820577707713,0.554424545115795,0.04629494444568648,4.683450278203458,0.8998421403702003,43.25883761773942,24.898465363126462,0.8789824126324981
D0283,0.23489024043231357,1.321563793054974,3.7351462470187147,0.7734129493560408,0.04830444116629939,2.835738280403347,0.8411714085216793,40.798197835418954,18.845040048956488,0.8276709116320898
D0284,0.29735811525207734,0.9493931535960831,8.0307284061895,0.9102787598225236,0.039547773597803135,4.767052692531401,0.7026447316005371,46.304579539684894,25.6365722132386,0.6829746449862155
D0285,0.08951046600731512,2.2428190119785256,10.337855880748558,0.2432632994181564,0.04892486575885266,2.558459563465842,0.9624236431009688,40.273376063985374,18.209793651739197,0.9474937751823345
D0286,0.2647431608092179,2.181866520007132,11.770572169322863,0.7831239796351102,0.04470717566933189,4.736591474634759,0.8887786348528082,43.71104522046478,26.364643350689022,0.8657922044242865
D0287,0.24076915543588984,2.2980184120787084,7.306347045342851,0.6363231837378944,0.05041872853241769,1.3729167818292611,0.930588093784221,40.14772074360091,18.751848718431138,0.9152148143500971
D0288,0.6344569762001955,2.9637961213856086,5.103486890644266,0.438130558629745,0.04018430932199718,1.2686423174507149,0.7320762071327473,44.315215302670154,24.62215686593843,0.7101943730001141
D0289,0.22852835796468293,2.6572504283345975,6.89690362382819,0.5378212803416803,0.04480395502240896,4.227862421833113,0.9340650955136458,42.27997523799706,22.32527987335084,0.9152503062008506
D0290,0.40375285250461534,0.981760714895767,8.137122332566149,0.22796406241723144,0.03460228323848679,1.935061359060821,0.6331086477960477,48.26151683146665,25.121827946593854,0.6108294575737461
D0291,0.09146145099454872,1.517042230843546,6.441573368502077,0.3332911305947047,0.050354127509063526,3.572493353019319,0.9452893566043103,39.807877175120474,18.580728387109566,0.9317788184248181
D0292,0.12942675063956632,2.947565213786725,4.923902460611382,0.23367958318971288,0.04897812047414421,1.8383960043524672,0.9662853939047777,39.984416301517705,16.66466896100533,0.9521128912581217
D0293,0.09350954740741471,1.484540564034764,8.949824376671128,0.92617455286737,0.04863887137492649,4.714578305117833,0.9368096252526785,41.02416289221203,20.820595841937738,0.9214846936669382
D0294,0.5551677440518804,3.3145341999136013,7.025628724297297,0.7843157106872017,0.034449026565453705,2.191551907156981,0.7701795532094154,46.16662193657507,28.715126385886336,0.7392782213119656
D0295,0.3060460560556777,3.2489338647487207,12.680097140442733,0.7625339892966515,0.04292337022280234,3.7760524257611268,0.9097366785050753,43.327186436081966,26.981610883807015,0.8837848320115987
D0296,0.48102639620686705,1.7839540985437141,12.52302162593613,0.7210596030782995,0.049481979325613185,2.3595897145967353,0.7290284649756451,44.68323148385503,27.344720647755793,0.7059676239154671
D0297,0.454397130119368,2.062898201547541,9.681734790412495,0.9424141473940265,0.03276635041336291,1.1068100434754524,0.7189377975539153,47.87277036124455,28.343475232300392,0.6871212229031757
D0298,0.16958631773972122,2.845190745193995,7.418240930371885,1.1114248336196386,0.037665141950776755,1.4407665175433428,0.9202139700830694,45.50721946113007,20.671402356832193,0.8961645106747592
D0299,0.27598535224776816,2.271849703228127,11.748219038169072,1.1322887164904518,0.03767873969119777,1.2862611723646165,0.8588151185113775,46.11746115874081,25.022195603962004,0.8299329193202029
D0300,0.4574740879745278,2.5416445029895485,12.493155705639522,0.29430384616599364,0.05168539096156887,3.7569907937143956,0.8225290550126951,42.87737432031068,29.003422039723635,0.7981714125471844
D0301,0.3579449450657708,3.0674658313903818,10.014271459206395,0.9789177573394493,0.043119082796045254,1.443136851562757,0.8930923055142752,43.46338336749855,24.34154130756606,0.8681094924171752
D0302,0.38498994650311213,1.2791403427950516,10.768566711929093,0.9888371211498452,0.049262202374306036,1.8652485642342858,0.7296628760315043,44.008041681567704,23.280114393526258,0.7116281175654954
D0303,0.5760101773315011,1.4393918684651317,8.307973446360787,0.7438103590862927,0.0515745074936802,3.488831165674863,0.6570697753362539,42.66735128124329,24.854221518188115,0.6423399774126424
D0304,0.31361857176337316,0.8122781040341713,3.7812196622848617,1.043298203507178,0.051394979413511434,3.5199293010355057,0.6991262577396,39.58465340453624,18.893919541799665,0.6893288765320802
D0305,0.48283014233905674,1.8286005132284913,8.828091413864993,1.0183147907723118,0.03380980592240324,2.4645186296312707,0.6901727183379655,47.78615429013547,28.791984732434752,0.6615374160090834
D0306,0.5833035891684485,2.571144767046291,9.831431281427017,0.24177845207152493,0.041319479922430305,2.0314719510059005,0.7191844614836422,45.24340655019188,29.64829372198719,0.6909313317364365
